set,id,pillar,country,lang,image,headline,text
country,ly-4,What is P2P (edu),Libya,en,img/c/ly-en/4.png,What is P2P trading?,"You are not trading against an exchange. You are trading against another person.

You pick their order, escrow locks the asset, you pay them directly, escrow releases. Four steps, nobody holding your money in between.

assetux.com"
country,ly-4,What is P2P (edu),Libya,ar,img/c/ly-ar/4.png,ما هو تداول ‏P2P؟,"أنت لا تتداول ضد منصة. أنت تتداول مع شخص آخر.

تختار أمره، يقفل الضمان الأصل، تدفع له مباشرة، ثم يُفرج الضمان. أربع خطوات، ولا أحد يمسك مالك في المنتصف.

assetux.com"
country,ly-5,Referral programme,Libya,en,img/c/ly-en/5.png,"Bring a trader, earn on it","Share your link. They trade on the book. You earn on it.

And the deeper Libya gets, the tighter the spreads for everyone quoting there — including you.

assetux.com"
country,ly-5,Referral programme,Libya,ar,img/c/ly-ar/5.png,ادعُ متداولاً واربح,"شارك رابطك. هم يتداولون على الدفتر. وأنت تربح من ذلك.

وكلما ازداد عمق ليبيا، ضاقت الفوارق لكل من يسعّر هناك — وأنت منهم.

assetux.com"
country,ly-6,Growing AI community,Libya,en,img/c/ly-en/6.png,Libya runs AI compute,"Every GPU in Libya that takes an AI job gets paid in aiLYD.

That payout lands on a book where LYD is already quoted — so the loop from compute to local money closes without leaving the country.

assetux.com"
country,ly-6,Growing AI community,Libya,ar,img/c/ly-ar/6.png,ليبيا تشغّل حوسبة الذكاء,"كل كرت شاشة في ليبيا ينفّذ مهمة ذكاء اصطناعي يتقاضى بـaiLYD.

ذلك العائد يصل إلى دفتر يُسعَّر فيه LYD أصلاً، فتُغلق الدورة من الحوسبة إلى العملة المحلية دون مغادرة البلد.

assetux.com"
country,ly-7,Why P2P — no middleman,Libya,en,img/c/ly-en/7.png,No broker. No wire.,"P2P means you and the maker, directly.

No broker taking a cut. No correspondent bank deciding whether your transfer clears. Escrow does the trust, so neither side has to front the other.

assetux.com"
country,ly-7,Why P2P — no middleman,Libya,ar,img/c/ly-ar/7.png,بلا وسيط. بلا حوالة.,"‏P2P يعني أنت والصانع، مباشرة.

لا وسيط يأخذ حصة. لا بنك مراسل يقرر إن كانت حوالتك ستمر. الضمان يتكفل بالثقة، فلا يُقدّم أحد للآخر.

assetux.com"
country,ly-8,Payment-method arbitrage,Libya,en,img/c/ly-en/8.png,Payment method arbitrage,"The same USDT is worth different LYD depending on how the money moves.

Cash is cheap to buy with. Instant bank transfer is expensive. The gap between the two methods is the trade.

assetux.com/strategies#payment"
country,ly-8,Payment-method arbitrage,Libya,ar,img/c/ly-ar/8.png,مراجحة طرق الدفع,"نفس الـUSDT يساوي مبالغ مختلفة من LYD حسب طريقة تحرك المال.

الشراء نقداً رخيص. الحوالة الفورية غالية. الفرق بين الطريقتين هو الصفقة.

assetux.com/strategies#payment"
country,sd-1,ai<CUR> listed on P2P,Sudan,en,img/c/sd-en/1.png,aiSDG is live on the book,"aiSDG is now trading on the AIST P2P book.

One aiSDG tracks one SDG. Quote it against USDT or KGST, settle through escrow, and cash out through any payment method a maker in Sudan accepts.

assetux.com/market"
country,sd-1,ai<CUR> listed on P2P,Sudan,ar,img/c/sd-ar/1.png,aiSDG متاح على الدفتر,"‏aiSDG أصبح يُتداول على دفتر AIST P2P.

كل aiSDG يتتبع وحدة واحدة من SDG. سعّره مقابل USDT أو KGST، وسوِّ عبر الضمان، واسحب بأي طريقة دفع يقبلها صانع في السودان.

assetux.com/market"
country,sd-2,Trade on P2P,Sudan,en,img/c/sd-en/2.png,Trade P2P in Sudan,"BTC, USDT on five networks, KGST, ETH, SOL and aiSDG — all on one book.

Pay by bank transfer, card, mobile wallet or cash. The maker names the method; escrow holds the asset until the money lands.

assetux.com/market"
country,sd-2,Trade on P2P,Sudan,ar,img/c/sd-ar/2.png,تداول P2P في السودان,"‏BTC وUSDT على خمس شبكات وKGST وETH وSOL وaiSDG — كلها على دفتر واحد.

ادفع بحوالة بنكية أو بطاقة أو محفظة موبايل أو نقداً. الصانع يحدد الطريقة، والضمان يحتجز الأصل حتى وصول المال.

assetux.com/market"
country,sd-3,Simple spread arbitrage,Sudan,en,img/c/sd-en/3.png,Simple spread arbitrage,"The same pair, the same minute, two makers who disagree on price.

On a thin book the best ask and the best bid cross more often than they should — the maker leaves a quote up and walks away.

assetux.com/strategies#spread"
country,sd-3,Simple spread arbitrage,Sudan,ar,img/c/sd-ar/3.png,مراجحة الفارق البسيط,"نفس الزوج، نفس الدقيقة، وصانعان لا يتفقان على السعر.

في دفتر ضحل يتقاطع أفضل عرض بيع مع أفضل عرض شراء أكثر مما ينبغي: الصانع يترك سعره ويمضي.

assetux.com/strategies#spread"
country,sd-4,What is P2P (edu),Sudan,en,img/c/sd-en/4.png,What is P2P trading?,"You are not trading against an exchange. You are trading against another person.

You pick their order, escrow locks the asset, you pay them directly, escrow releases. Four steps, nobody holding your money in between.

assetux.com"
country,sd-4,What is P2P (edu),Sudan,ar,img/c/sd-ar/4.png,ما هو تداول ‏P2P؟,"أنت لا تتداول ضد منصة. أنت تتداول مع شخص آخر.

تختار أمره، يقفل الضمان الأصل، تدفع له مباشرة، ثم يُفرج الضمان. أربع خطوات، ولا أحد يمسك مالك في المنتصف.

assetux.com"
country,sd-5,Referral programme,Sudan,en,img/c/sd-en/5.png,"Bring a trader, earn on it","Share your link. They trade on the book. You earn on it.

And the deeper Sudan gets, the tighter the spreads for everyone quoting there — including you.

assetux.com"
country,sd-5,Referral programme,Sudan,ar,img/c/sd-ar/5.png,ادعُ متداولاً واربح,"شارك رابطك. هم يتداولون على الدفتر. وأنت تربح من ذلك.

وكلما ازداد عمق السودان، ضاقت الفوارق لكل من يسعّر هناك — وأنت منهم.

assetux.com"
country,sd-6,Growing AI community,Sudan,en,img/c/sd-en/6.png,Sudan runs AI compute,"Every GPU in Sudan that takes an AI job gets paid in aiSDG.

That payout lands on a book where SDG is already quoted — so the loop from compute to local money closes without leaving the country.

assetux.com"
country,sd-6,Growing AI community,Sudan,ar,img/c/sd-ar/6.png,السودان تشغّل حوسبة الذكاء,"كل كرت شاشة في السودان ينفّذ مهمة ذكاء اصطناعي يتقاضى بـaiSDG.

ذلك العائد يصل إلى دفتر يُسعَّر فيه SDG أصلاً، فتُغلق الدورة من الحوسبة إلى العملة المحلية دون مغادرة البلد.

assetux.com"
country,sd-7,Why P2P — no middleman,Sudan,en,img/c/sd-en/7.png,No broker. No wire.,"P2P means you and the maker, directly.

No broker taking a cut. No correspondent bank deciding whether your transfer clears. Escrow does the trust, so neither side has to front the other.

assetux.com"
country,sd-7,Why P2P — no middleman,Sudan,ar,img/c/sd-ar/7.png,بلا وسيط. بلا حوالة.,"‏P2P يعني أنت والصانع، مباشرة.

لا وسيط يأخذ حصة. لا بنك مراسل يقرر إن كانت حوالتك ستمر. الضمان يتكفل بالثقة، فلا يُقدّم أحد للآخر.

assetux.com"
country,sd-8,Payment-method arbitrage,Sudan,en,img/c/sd-en/8.png,Payment method arbitrage,"The same USDT is worth different SDG depending on how the money moves.

Cash is cheap to buy with. Instant bank transfer is expensive. The gap between the two methods is the trade.

assetux.com/strategies#payment"
country,sd-8,Payment-method arbitrage,Sudan,ar,img/c/sd-ar/8.png,مراجحة طرق الدفع,"نفس الـUSDT يساوي مبالغ مختلفة من SDG حسب طريقة تحرك المال.

الشراء نقداً رخيص. الحوالة الفورية غالية. الفرق بين الطريقتين هو الصفقة.

assetux.com/strategies#payment"
country,ir-1,ai<CUR> listed on P2P,Iran,en,img/c/ir-en/1.png,aiIRR is live on the book,"aiIRR is now trading on the AIST P2P book.

One aiIRR tracks one IRR. Quote it against USDT or KGST, settle through escrow, and cash out through any payment method a maker in Iran accepts.

assetux.com/market"
country,ir-1,ai<CUR> listed on P2P,Iran,fa,img/c/ir-fa/1.png,aiIRR روی دفتر آمد,"‏aiIRR حالا روی دفتر AIST P2P معامله می‌شود.

هر aiIRR یک واحد IRR را دنبال می‌کند. آن را در برابر USDT یا KGST قیمت بگذارید، با امانی تسویه کنید، و با هر روش پرداختی که یک میکر در ایران قبول دارد برداشت کنید.

assetux.com/market"
country,ir-2,Trade on P2P,Iran,en,img/c/ir-en/2.png,Trade P2P in Iran,"BTC, USDT on five networks, KGST, ETH, SOL and aiIRR — all on one book.

Pay by bank transfer, card, mobile wallet or cash. The maker names the method; escrow holds the asset until the money lands.

assetux.com/market"
country,ir-2,Trade on P2P,Iran,fa,img/c/ir-fa/2.png,معامله P2P در ایران,"‏BTC، USDT روی پنج شبکه، KGST، ETH، SOL و aiIRR — همه روی یک دفتر.

با حواله بانکی، کارت، کیف پول موبایل یا نقدی بپردازید. میکر روش را تعیین می‌کند؛ امانی دارایی را تا رسیدن پول نگه می‌دارد.

assetux.com/market"
country,ir-3,Simple spread arbitrage,Iran,en,img/c/ir-en/3.png,Simple spread arbitrage,"The same pair, the same minute, two makers who disagree on price.

On a thin book the best ask and the best bid cross more often than they should — the maker leaves a quote up and walks away.

assetux.com/strategies#spread"
country,ir-3,Simple spread arbitrage,Iran,fa,img/c/ir-fa/3.png,آربیتراژ ساده اسپرد,"همان جفت، همان دقیقه، و دو میکر که سر قیمت توافق ندارند.

در دفتر کم‌عمق بهترین فروش و بهترین خرید بیشتر از حد انتظار همدیگر را قطع می‌کنند: میکر سفارش را می‌گذارد و می‌رود.

assetux.com/strategies#spread"
country,ir-4,What is P2P (edu),Iran,en,img/c/ir-en/4.png,What is P2P trading?,"You are not trading against an exchange. You are trading against another person.

You pick their order, escrow locks the asset, you pay them directly, escrow releases. Four steps, nobody holding your money in between.

assetux.com"
country,ir-4,What is P2P (edu),Iran,fa,img/c/ir-fa/4.png,معامله P2P یعنی چه؟,"شما در برابر یک صرافی معامله نمی‌کنید. با یک آدم دیگر معامله می‌کنید.

سفارشش را انتخاب می‌کنید، امانی دارایی را قفل می‌کند، مستقیم به او می‌پردازید، امانی آزاد می‌کند. چهار گام، بدون اینکه کسی وسط، پول شما را نگه دارد.

assetux.com"
country,ir-5,Referral programme,Iran,en,img/c/ir-en/5.png,"Bring a trader, earn on it","Share your link. They trade on the book. You earn on it.

And the deeper Iran gets, the tighter the spreads for everyone quoting there — including you.

assetux.com"
country,ir-5,Referral programme,Iran,fa,img/c/ir-fa/5.png,یک معامله‌گر بیاور، سود ببر,"لینکتان را بدهید. آن‌ها روی دفتر معامله می‌کنند. شما از آن سود می‌برید.

و هرچه ایران عمیق‌تر شود، اسپردها برای همه کسانی که آنجا قیمت می‌دهند باریک‌تر می‌شود — از جمله خودتان.

assetux.com"
country,ir-6,Growing AI community,Iran,en,img/c/ir-en/6.png,Iran runs AI compute,"Every GPU in Iran that takes an AI job gets paid in aiIRR.

That payout lands on a book where IRR is already quoted — so the loop from compute to local money closes without leaving the country.

assetux.com"
country,ir-6,Growing AI community,Iran,fa,img/c/ir-fa/6.png,ایران محاسبات هوش مصنوعی,"هر کارت گرافیکی در ایران که کار هوش مصنوعی می‌گیرد، با aiIRR پول می‌گیرد.

آن درآمد روی دفتری می‌نشیند که IRR از قبل در آن قیمت می‌خورد — پس حلقه از محاسبات تا پول محلی، بدون خروج از کشور بسته می‌شود.

assetux.com"
country,ir-7,Why P2P — no middleman,Iran,en,img/c/ir-en/7.png,No broker. No wire.,"P2P means you and the maker, directly.

No broker taking a cut. No correspondent bank deciding whether your transfer clears. Escrow does the trust, so neither side has to front the other.

assetux.com"
country,ir-7,Why P2P — no middleman,Iran,fa,img/c/ir-fa/7.png,بدون واسطه. بدون حواله.,"‏P2P یعنی شما و میکر، مستقیم.

نه واسطه‌ای که سهم بردارد. نه بانک کارگزاری که تصمیم بگیرد حواله‌تان رد می‌شود یا نه. امانی نقش اعتماد را بازی می‌کند تا هیچ‌کس به دیگری پیش‌پرداخت ندهد.

assetux.com"
country,ir-8,Payment-method arbitrage,Iran,en,img/c/ir-en/8.png,Payment method arbitrage,"The same USDT is worth different IRR depending on how the money moves.

Cash is cheap to buy with. Instant bank transfer is expensive. The gap between the two methods is the trade.

assetux.com/strategies#payment"
country,ir-8,Payment-method arbitrage,Iran,fa,img/c/ir-fa/8.png,آربیتراژ روش پرداخت,"همان USDT بسته به نحوه حرکت پول، IRR متفاوتی می‌ارزد.

خرید نقدی ارزان است. حواله فوری گران است. فاصله بین این دو روش، همان معامله است.

assetux.com/strategies#payment"
